,is_employed,self_employed,salary,additional_income,credit_score,eviction,criminal,age,score,is_good
3496,True,False,2229,0,573,1,1,28,70.0,1.0
3497,True,False,40000,0,614,1,1,23,55.886939773637174,0.0
3498,True,False,2400,0,613,1,2,34,70.0,1.0
3499,True,False,6450,0,532,1,1,49,20.0,0.0
3500,False,True,4000,0,654,1,1,54,83.5324200913242,1.0
3501,True,True,3200,0,569,1,1,26,20.0,0.0
3502,True,False,2200,0,633,1,1,52,20.0,0.0
3503,False,False,2000,5800,552,1,1,36,71.58145771920698,0.0
3504,True,False,1800,0,543,1,2,25,70.0,1.0
3505,True,False,4000,0,535,1,2,35,20.0,0.0
3506,True,False,700,0,656,1,1,20,66.92100456621004,0.0
3507,True,False,4000,0,523,1,1,39,20.0,0.0
3508,True,False,4300,800,812,1,1,39,20.0,0.0
3509,True,False,3400,0,543,1,1,26,20.0,0.0
3510,True,False,1200,0,542,1,1,22,20.0,0.0
3511,True,False,4583,0,687,1,1,32,25.0,0.0
3512,False,False,2000,0,529,1,1,45,20.0,0.0
3513,True,False,2000,0,543,1,1,25,25.0,0.0
3514,True,False,2000,0,697,1,1,26,20.0,0.0
3515,True,False,4800,0,830,1,1,45,20.0,0.0
3516,True,False,7500,0,544,1,1,35,60.0,0.0
3517,False,False,2000,0,664,1,2,25,70.0,1.0
3518,True,False,3800,0,587,1,1,38,20.0,0.0
3519,True,False,1200,700,400,0,0,25,60.0,0.0
3520,True,False,2860,0,715,1,1,23,43.169486609897575,0.0
3521,True,False,2080,0,734,1,1,26,20.0,0.0
3522,True,False,3000,0,543,1,1,30,25.0,0.0
3523,True,False,1500,800,688,1,1,28,20.0,0.0
3524,False,True,2400,400,698,1,1,24,80.15068493150685,1.0
3525,True,False,3000,400,535,1,1,39,20.0,0.0
3526,False,False,2000,1158,538,1,2,38,20.0,0.0
3527,True,False,2450,1000,501,1,2,24,45.06701985418401,0.0
3528,True,False,4550,3050,720,1,1,37,80.80182648401826,1.0
3529,True,False,55000,0,779,1,1,27,82.54520547945205,1.0
3530,True,False,3490,0,604,1,1,37,25.0,0.0
3531,True,False,2160,0,739,1,1,45,70.0,1.0
3532,False,False,2000,3269,687,1,1,71,78.38630136986302,1.0
3533,True,True,3000,0,588,1,1,25,20.0,0.0
3534,False,False,2000,872,661,1,1,42,20.0,0.0
3535,True,False,5800,0,732,1,1,34,78.4703196347032,1.0
3536,True,False,2600,0,766,1,1,30,20.0,0.0
3537,True,False,3650,0,628,1,2,36,20.0,0.0
3538,True,False,4400,0,636,1,1,37,70.0,1.0
3539,False,True,3000,0,780,1,1,27,20.0,0.0
3540,True,False,3500,0,579,1,1,48,20.0,0.0
3541,True,False,2500,0,607,1,1,22,20.0,0.0
3542,True,False,2000,0,400,0,0,41,60.0,0.0
3543,True,False,2500,0,552,1,2,29,20.0,0.0
3544,True,False,3400,0,698,1,1,21,25.0,0.0
3545,True,False,3600,1000,571,1,1,36,20.0,0.0
3546,True,False,2600,250,504,1,1,29,20.0,0.0
3547,True,False,3200,0,765,1,1,25,25.0,0.0
3548,True,True,2350,1560,539,1,1,50,20.0,0.0
3549,True,False,2600,0,590,1,1,19,20.0,0.0
3550,False,True,2500,0,553,1,1,34,20.0,0.0
3551,True,False,2700,740,562,1,1,38,60.0,0.0
3552,True,False,479,0,550,1,1,53,20.0,0.0
3553,False,False,2000,2500,682,1,1,25,79.6675799086758,1.0
3554,True,True,1400,0,543,1,1,21,20.0,0.0
3555,True,False,2220,1026,585,1,1,31,70.0,1.0
3556,True,False,3120,750,574,1,1,22,20.0,0.0
3557,True,False,2800,0,642,1,2,31,20.0,0.0
3558,True,False,2800,0,543,1,1,26,20.0,0.0
3559,True,False,4000,0,594,1,2,51,20.0,0.0
3560,True,False,5133,0,740,1,1,29,70.0,1.0
3561,False,False,2000,836,540,1,1,58,20.0,0.0
3562,True,False,2000,0,629,1,1,19,20.0,0.0
3563,True,False,2000,0,400,0,0,41,60.0,0.0
3564,True,False,5000,2000,543,1,1,20,59.36583576615016,0.0
3565,True,False,1600,0,718,1,1,23,70.0,1.0
3566,True,False,3120,241,658,1,1,32,70.0,1.0
3567,True,False,2484,1800,608,1,1,35,20.0,0.0
3568,False,False,2000,0,652,1,1,23,20.0,0.0
3569,True,False,2600,0,543,1,1,54,79.81461187214612,1.0
3570,True,False,3450,0,756,1,1,28,77.79817351598173,1.0
3571,True,False,1800,0,560,1,2,26,20.0,0.0
3572,True,False,5384,0,778,1,1,24,79.03744292237442,1.0
3573,True,False,2500,400,727,1,1,22,20.0,0.0
3574,True,False,4073,0,654,1,1,54,78.76438356164384,1.0
3575,True,False,2800,0,572,1,1,28,77.18904109589042,1.0
3576,False,False,2000,1811,593,1,2,73,20.0,0.0
3577,True,False,4400,0,850,1,1,56,81.24292237442923,1.0
3578,True,False,4450,0,621,1,1,31,70.0,1.0
3579,False,False,2000,0,543,1,1,20,70.0,1.0
3580,True,False,2700,0,511,1,1,50,20.0,0.0
3581,True,False,2600,300,637,1,2,35,39.083189137226626,0.0
3582,False,True,30000,1100,688,1,1,84,65.33189347731893,0.0
3583,True,False,125000,0,812,1,1,50,65.56786931635475,0.0
3584,False,True,8000,0,545,1,1,37,20.0,0.0
3585,True,False,2500,0,639,1,1,33,83.42739726027398,1.0
3586,True,False,2200,0,623,1,1,28,79.52054794520548,1.0
3587,True,False,2000,0,400,0,0,39,60.0,0.0
3588,True,False,3486,0,520,1,2,25,20.0,0.0
3589,False,True,8800,0,820,1,1,43,84.24657534246575,1.0
3590,True,False,2320,0,624,1,1,21,20.0,0.0
3591,True,False,2300,0,578,1,1,39,20.0,0.0
3592,True,False,2236,1600,537,1,1,31,20.0,0.0
3593,True,False,2400,0,712,1,2,34,20.0,0.0
3594,True,False,1138,863,557,1,2,27,20.0,0.0
3595,False,True,9600,816,577,1,2,55,20.0,0.0
3596,True,False,3200,0,617,1,2,32,20.0,0.0
3597,True,False,3500,0,712,1,1,24,25.0,0.0
3598,True,False,4500,0,672,1,1,22,77.90319634703197,1.0
3599,True,False,2900,0,511,2,1,27,20.0,0.0
3600,True,False,2460,858,543,1,1,31,20.0,0.0
3601,True,False,4800,0,538,1,1,59,70.0,1.0
3602,False,True,3000,300,605,1,1,26,20.0,0.0
3603,True,False,12500,0,767,1,1,42,77.63013698630137,1.0
3604,False,False,2000,0,543,1,1,22,70.0,1.0
3605,True,False,4000,0,670,1,1,41,70.0,1.0
3606,True,False,1600,0,522,1,1,23,20.0,0.0
3607,True,False,4000,0,519,1,1,34,20.0,0.0
3608,True,False,1600,0,596,1,1,24,70.0,1.0
3609,True,False,3300,800,658,1,1,40,83.19634703196347,1.0
3610,True,False,4000,0,592,1,1,44,20.0,0.0
3611,True,False,4656,436,536,1,2,25,20.0,0.0
3612,True,False,2000,0,681,1,2,23,25.0,0.0
3613,True,False,2041,534,545,1,1,27,20.0,0.0
3614,False,False,2000,0,634,1,1,22,60.0,0.0
3615,True,False,3000,4000,522,1,1,46,20.0,0.0
3616,True,False,3360,0,543,1,2,33,20.0,0.0
3617,True,False,1000,1500,664,1,1,45,70.0,1.0
3618,True,False,5000,0,566,1,1,25,20.0,0.0
3619,True,False,3000,0,537,1,1,20,25.0,0.0
3620,False,False,2000,1373,707,1,1,57,81.99908675799087,1.0
3621,True,False,3600,0,737,1,2,29,70.0,1.0
3622,False,True,3000,0,668,1,1,28,20.0,0.0
3623,True,False,3500,500,568,1,1,55,60.0,0.0
3624,True,False,3900,1200,612,1,1,41,25.0,0.0
3625,False,False,2000,1800,498,1,1,39,20.0,0.0
3626,True,False,3200,0,543,1,1,19,20.0,0.0
3627,True,False,5894,0,694,1,1,30,25.0,0.0
3628,True,False,36000,0,666,1,1,39,70.0,1.0
3629,True,False,2000,0,400,0,0,43,60.0,0.0
3630,True,False,1200,0,605,1,1,29,20.0,0.0
3631,True,False,2600,0,618,1,1,19,20.0,0.0
3632,True,False,3600,0,542,1,1,38,20.0,0.0
3633,True,False,5385,0,722,1,1,27,25.0,0.0
3634,True,False,5307,0,560,1,1,27,60.0,0.0
3635,True,False,4000,0,767,1,1,24,25.0,0.0
3636,False,False,2000,2300,758,1,1,68,25.0,0.0
3637,True,False,2860,0,543,1,1,53,20.0,0.0
3638,False,True,50000,0,698,1,1,32,79.49954337899544,1.0
3639,True,False,1944,0,630,1,1,20,81.78904109589041,1.0
3640,True,False,2400,0,661,1,2,25,81.62100456621005,1.0
3641,True,False,2600,0,713,1,1,37,70.0,1.0
3642,True,False,4000,0,543,1,1,23,77.924200913242,1.0
3643,True,False,2500,0,686,1,1,22,60.0,0.0
3644,False,True,2600,0,602,1,1,24,20.0,0.0
3645,True,False,3200,400,513,1,2,30,20.0,0.0
3646,True,False,5000,1000,531,1,1,25,20.0,0.0
3647,True,False,10000,0,811,1,1,61,83.0283105022831,1.0
3648,True,False,5000,0,581,1,1,31,20.0,0.0
3649,True,False,2500,0,682,1,1,25,67.5768284635891,0.0
3650,True,False,3034,0,604,1,1,41,25.0,0.0
3651,True,False,2500,0,732,1,1,28,80.99086757990868,1.0
3652,True,False,5680,0,528,1,2,27,20.0,0.0
3653,True,False,3000,0,796,1,1,26,85.1917808219178,1.0
3654,False,True,7800,0,616,1,1,39,70.0,1.0
3655,False,False,2000,0,574,1,1,30,80.06666666666666,1.0
3656,False,False,2000,0,574,1,1,28,20.0,0.0
3657,True,False,1800,0,681,1,1,23,66.70803999768799,0.0
3658,True,False,47000,0,832,1,1,38,20.0,0.0
3659,True,False,3000,0,495,1,1,27,20.0,0.0
3660,True,False,10000,0,814,1,1,32,25.0,0.0
3661,False,False,2000,6100,694,1,1,66,84.07853881278538,1.0
3662,True,True,3600,600,578,1,1,45,77.71415525114155,1.0
3663,True,False,2400,0,612,1,1,26,70.0,1.0
3664,True,False,3200,0,548,1,1,28,70.0,1.0
3665,True,False,1800,2000,567,1,2,34,20.0,0.0
3666,True,False,2560,858,543,1,1,31,20.0,0.0
3667,True,False,1728,0,615,1,1,44,20.0,0.0
3668,True,False,3204,0,606,1,1,28,20.0,0.0
3669,True,False,2100,0,542,1,1,42,20.0,0.0
3670,True,False,3600,250,528,1,1,27,20.0,0.0
3671,True,False,3920,0,599,1,1,26,70.0,1.0
3672,False,True,7000,0,690,1,1,28,79.52054794520548,1.0
3673,False,False,2000,1772,566,1,1,42,20.0,0.0
3674,False,False,2000,1497,585,1,2,36,20.0,0.0
3675,True,True,3551,0,563,1,2,43,20.0,0.0
3676,True,False,3800,0,647,1,1,50,60.0,0.0
3677,True,False,4300,0,400,0,0,35,60.0,0.0
3678,False,True,3000,10000,400,0,0,39,60.0,0.0
3679,False,True,5000,10000,596,1,1,38,70.0,1.0
3680,True,True,4910,0,543,1,1,47,77.02100456621005,1.0
3681,True,False,2600,0,534,1,1,33,70.0,1.0
3682,True,False,34567,0,502,1,1,28,20.0,0.0
3683,False,False,2000,484,525,1,1,46,20.0,0.0
3684,True,False,20000,0,637,1,1,27,20.0,0.0
3685,True,False,7000,6000,774,1,1,46,25.0,0.0
3686,True,False,3680,0,732,1,1,25,25.0,0.0
3687,True,False,3520,0,530,1,1,28,20.0,0.0
3688,False,False,2000,0,543,1,1,57,78.78538812785388,1.0
3689,True,False,2000,0,400,0,0,39,60.0,0.0
3690,True,False,790,1740,596,1,1,65,70.0,1.0
3691,True,False,2126,0,689,1,1,53,20.0,0.0
3692,False,True,4669,0,548,1,1,25,20.0,0.0
3693,False,True,3000,0,625,1,1,32,20.0,0.0
3694,True,False,2600,0,543,1,1,51,20.0,0.0
3695,True,False,12000,0,832,1,1,51,70.0,1.0
3696,True,False,5000,0,617,1,1,34,85.38082191780822,1.0
3697,True,False,4500,0,514,1,1,24,20.0,0.0
3698,True,False,2000,0,400,0,0,30,60.0,0.0
3699,True,False,5500,0,672,1,1,20,79.7095890410959,1.0
3700,True,False,600,841,503,1,2,30,20.0,0.0
3701,True,False,1484,0,764,1,1,24,70.0,1.0
3702,True,False,4000,0,557,1,1,31,20.0,0.0
3703,True,True,3923,0,689,1,1,24,78.53333333333333,1.0
3704,True,False,3200,0,637,1,1,27,70.0,1.0
3705,True,False,6000,0,664,1,1,32,70.0,1.0
3706,True,False,3600,0,543,1,1,52,85.40182648401826,1.0
3707,True,False,3300,0,811,1,1,25,78.9744292237443,1.0
3708,True,False,2000,0,675,1,1,27,20.0,0.0
3709,False,True,3000,10000,781,1,1,64,20.0,0.0
3710,True,False,4000,1000,629,1,1,29,83.17534246575343,1.0
3711,True,False,2200,810,568,1,1,25,20.0,0.0
3712,False,True,6000,0,686,1,1,52,70.0,1.0
3713,False,True,2000,0,699,1,1,25,70.0,1.0
3714,True,False,40000,0,639,1,1,29,58.5274533365377,0.0
3715,True,False,4000,0,618,1,1,26,70.0,1.0
3716,True,False,3000,0,543,1,1,19,20.0,0.0
3717,True,False,3000,0,669,1,1,19,70.0,1.0
3718,True,False,2200,0,597,1,1,47,70.0,1.0
3719,False,False,2000,756,543,1,1,38,20.0,0.0
3720,True,False,3800,0,718,1,1,24,70.0,1.0
3721,False,True,7000,0,543,1,1,20,70.0,1.0
3722,True,False,4000,0,632,1,2,33,20.0,0.0
3723,True,True,1600,3000,543,1,1,27,60.0,0.0
3724,True,False,3360,0,555,1,1,26,20.0,0.0
3725,True,False,3000,0,653,1,1,21,20.0,0.0
3726,True,False,5500,0,662,1,1,55,70.0,1.0
3727,True,False,5500,2184,638,1,1,44,82.1041095890411,1.0
3728,True,False,5200,1800,543,1,1,47,70.0,1.0
3729,True,False,1872,1293,543,1,1,56,20.0,0.0
3730,True,False,20000,0,824,1,1,50,70.0,1.0
3731,True,True,2000,0,825,1,1,46,25.0,0.0
3732,True,False,63000,0,563,1,1,24,60.0,0.0
3733,True,False,2000,200,562,1,1,44,20.0,0.0
3734,True,False,1000,0,543,1,1,23,20.0,0.0
3735,True,False,2100,0,610,1,2,35,20.0,0.0
3736,True,False,2760,0,607,1,1,25,83.00730593607307,1.0
3737,True,False,4673,0,600,1,1,29,78.78538812785388,1.0
3738,True,False,2040,0,542,1,1,24,20.0,0.0
3739,True,False,3360,0,652,1,1,26,81.38995433789954,1.0
3740,True,False,3520,0,588,1,1,34,60.0,0.0
3741,True,False,8000,0,586,1,1,44,81.30593607305936,1.0
3742,True,False,3000,0,751,1,1,61,70.0,1.0
3743,True,True,2500,600,539,1,1,36,20.0,0.0
3744,True,False,7384,0,626,1,1,31,20.0,0.0
3745,True,False,3300,0,617,1,1,21,20.0,0.0
3746,True,False,2950,0,687,1,1,27,77.18904109589042,1.0
3747,True,False,2510,0,543,1,1,36,20.0,0.0
3748,True,False,2880,0,616,1,1,25,81.70502283105023,1.0
3749,True,True,3400,1000,400,0,0,53,60.0,0.0
3750,False,False,2000,550,589,1,1,66,20.0,0.0
3751,False,True,3000,500,803,1,1,42,25.0,0.0
3752,True,False,3000,500,604,1,2,29,20.0,0.0
3753,False,True,5600,0,640,1,2,24,20.0,0.0
3754,True,False,1500,234,628,1,1,29,20.0,0.0
3755,True,False,2800,500,699,1,1,25,80.1296803652968,1.0
3756,True,False,2800,0,584,1,1,46,60.0,0.0
3757,True,False,6000,0,569,1,1,32,70.0,1.0
3758,True,False,7490,0,792,1,1,48,70.0,1.0
3759,True,False,6456,0,623,1,1,29,80.73881278538813,1.0
3760,True,False,2200,0,588,1,1,24,20.0,0.0
3761,True,False,4600,0,553,1,1,21,20.0,0.0
3762,True,True,1200,0,741,1,1,20,79.85662100456621,1.0
3763,True,False,6000,0,843,1,1,37,79.77260273972603,1.0
3764,True,False,2400,1500,611,1,1,40,20.0,0.0
3765,False,True,3500,0,622,1,1,34,20.0,0.0
3766,True,False,1260,0,557,1,1,25,20.0,0.0
3767,True,False,2000,0,400,0,0,22,60.0,0.0
3768,True,True,2659,0,543,1,1,24,77.88219178082191,1.0
3769,True,False,4500,0,592,1,1,24,20.0,0.0
3770,True,False,9800,0,811,1,1,63,82.02009132420092,1.0
3771,True,False,4200,472,615,1,1,38,20.0,0.0
3772,False,False,2000,68000,646,1,1,58,83.44840182648402,1.0
3773,False,True,5400,0,513,1,1,37,20.0,0.0
3774,True,False,3213,0,562,1,1,30,20.0,0.0
3775,True,False,7328,3349,583,1,1,63,70.0,1.0
3776,True,False,3300,0,666,1,1,37,81.30593607305936,1.0
3777,True,False,3500,0,565,1,2,31,70.0,1.0
3778,True,False,3000,0,697,1,1,28,82.35616438356165,1.0
3779,True,False,2000,200,574,1,1,20,25.0,0.0
3780,True,False,3000,0,690,1,1,42,20.0,0.0
3781,True,False,3600,0,740,1,1,32,78.05022831050228,1.0
3782,False,False,2000,0,400,0,0,19,60.0,0.0
3783,True,False,8400,0,686,1,1,48,20.0,0.0
3784,True,False,1600,500,492,1,2,40,20.0,0.0
3785,True,False,2000,0,400,0,0,24,60.0,0.0
3786,True,False,3200,320,560,1,1,34,20.0,0.0
3787,True,False,2600,0,637,1,1,19,70.0,1.0
3788,True,False,5200,291,538,2,1,32,20.0,0.0
3789,True,False,2400,0,645,1,1,42,83.19634703196347,1.0
3790,False,True,3000,0,569,1,1,28,60.0,0.0
3791,True,False,3600,0,543,1,1,31,20.0,0.0
3792,True,False,2800,0,629,1,1,35,60.0,0.0
3793,False,False,2000,1770,567,1,1,35,20.0,0.0
3794,True,True,3276,0,400,0,0,20,60.0,0.0
3795,False,False,2000,416,728,1,1,34,80.82283105022832,1.0
3796,True,False,2746,1925,808,1,1,61,70.0,1.0
3797,True,False,2400,0,485,1,1,25,20.0,0.0
3798,True,False,60,0,655,1,1,27,70.0,1.0
3799,False,False,2000,3889,623,1,1,28,70.0,1.0
3800,True,False,7000,0,644,1,1,27,70.0,1.0
3801,True,False,1800,0,535,1,1,21,20.0,0.0
3802,True,False,7750,0,824,1,1,52,80.21369863013699,1.0
3803,True,False,4800,627,603,1,1,36,20.0,0.0
3804,True,False,3500,0,543,1,1,53,20.0,0.0
3805,True,False,882,0,711,1,1,21,81.62100456621005,1.0
3806,True,False,2000,0,572,1,1,34,20.0,0.0
3807,True,False,2200,0,672,1,1,23,25.0,0.0
3808,False,False,2000,0,762,1,1,33,84.81369863013698,1.0
3809,True,False,6000,0,543,1,2,32,20.0,0.0
3810,True,False,3200,0,792,1,2,29,20.0,0.0
3811,True,False,5734,0,545,1,1,45,20.0,0.0
3812,True,False,4975,0,656,1,1,35,70.0,1.0
3813,False,False,2000,0,756,1,1,22,80.94885844748859,1.0
3814,True,False,2000,0,400,0,0,30,60.0,0.0
3815,True,False,6140,0,543,1,1,33,70.0,1.0
3816,True,False,10000,0,850,1,1,52,81.85205479452055,1.0
3817,True,False,2560,4800,400,0,0,63,60.0,0.0
3818,False,True,2500,0,634,1,2,36,20.0,0.0
3819,True,False,6500,0,768,1,1,30,20.0,0.0
3820,True,False,2100,0,636,1,1,24,83.63744292237443,1.0
3821,True,False,6500,0,610,1,1,22,70.0,1.0
3822,True,False,1800,0,614,1,1,35,77.14703196347033,1.0
3823,True,False,2500,0,711,1,1,41,20.0,0.0
3824,False,True,2500,0,789,1,2,28,78.9744292237443,1.0
3825,True,True,3838,0,485,1,1,35,20.0,0.0
3826,True,False,4350,400,769,1,1,32,83.17534246575343,1.0
3827,True,False,2000,0,621,1,1,25,81.0958904109589,1.0
3828,True,False,3800,0,494,1,1,35,20.0,0.0
3829,True,False,4720,0,564,1,1,22,67.6371951079599,0.0
3830,True,False,4402,0,554,1,1,28,20.0,0.0
3831,True,False,2800,0,543,1,1,21,70.0,1.0
3832,True,False,4600,0,762,1,1,44,78.9744292237443,1.0
3833,False,True,3500,0,651,1,1,23,79.3945205479452,1.0
3834,True,False,3200,0,400,0,0,28,60.0,0.0
3835,True,False,13461,0,710,1,1,53,79.22648401826484,1.0
3836,True,False,3200,0,634,1,1,61,78.76438356164384,1.0
3837,True,False,2467,0,623,1,1,43,70.0,1.0
3838,True,False,2800,2000,696,1,1,22,70.0,1.0
3839,True,False,8106,0,727,1,1,54,70.0,1.0
3840,True,False,1600,0,672,1,1,42,80.54977168949772,1.0
3841,False,False,2000,0,643,1,2,21,20.0,0.0
3842,True,False,4000,0,603,1,2,39,20.0,0.0
3843,True,False,2600,0,546,1,1,32,20.0,0.0
3844,True,False,3200,0,812,1,1,45,60.0,0.0
3845,False,False,2000,0,620,1,1,21,78.76438356164384,1.0
3846,True,False,2560,300,589,1,1,26,20.0,0.0
3847,True,False,2500,1200,549,1,1,38,20.0,0.0
3848,True,False,3400,0,625,1,1,30,84.58264840182649,1.0
3849,True,True,3397,0,679,1,1,44,77.924200913242,1.0
3850,True,False,3120,0,537,1,1,34,70.0,1.0
3851,True,False,2500,800,502,1,1,33,20.0,0.0
3852,False,False,2000,1700,615,1,1,29,79.49954337899544,1.0
3853,True,False,7083,0,634,1,1,36,79.68858447488584,1.0
3854,True,False,13000,0,689,1,1,46,85.33881278538813,1.0
3855,True,True,13750,0,833,1,1,35,20.0,0.0
3856,True,False,8500,5500,766,1,1,47,70.0,1.0
3857,True,False,2000,0,400,0,0,64,60.0,0.0
3858,False,False,2000,2000,521,1,1,39,20.0,0.0
3859,False,False,2000,1676,569,1,2,24,81.49497716894977,1.0
3860,True,False,2480,274,655,1,2,21,25.0,0.0
3861,True,False,6000,0,787,1,1,38,77.63013698630137,1.0
3862,True,False,35000,0,567,1,1,21,20.0,0.0
3863,True,False,4140,444,400,0,0,26,20.0,0.0
3864,True,False,3500,400,552,1,1,39,20.0,0.0
3865,True,False,4000,0,588,1,1,36,20.0,0.0
3866,True,False,800,200,543,1,1,18,20.0,0.0
3867,True,False,1200,0,567,1,2,40,70.0,1.0
3868,True,False,2500,0,732,1,1,24,25.0,0.0
3869,True,False,50000,0,534,1,1,62,20.0,0.0
3870,True,False,12000,0,808,1,1,52,84.03652968036529,1.0
3871,False,False,2000,872,580,1,1,32,20.0,0.0
3872,True,False,3040,0,572,1,1,36,20.0,0.0
3873,True,False,1600,0,723,1,1,27,70.0,1.0
3874,True,True,9170,0,400,0,0,56,20.0,0.0
3875,True,False,2600,0,602,1,1,29,79.37351598173515,1.0
3876,True,False,2100,0,613,1,1,33,55.93333333333334,0.0
3877,True,False,36400,0,660,1,1,55,20.0,0.0
3878,True,False,3000,0,564,1,1,24,20.0,0.0
3879,True,False,1792,456,561,1,1,26,20.0,0.0
3880,True,False,2400,0,658,1,1,42,50.96951867654765,0.0
3881,True,False,3600,1554,695,1,1,35,75.06088280060882,1.0
3882,True,False,2933,0,669,1,1,25,70.0,1.0
3883,True,False,2500,0,632,1,1,21,78.78538812785388,1.0
3884,False,False,2000,12794,543,1,1,37,20.0,0.0
3885,True,True,4800,0,599,1,1,37,20.0,0.0
3886,True,True,2000,850,531,1,1,35,20.0,0.0
3887,True,False,3100,3000,568,1,1,35,20.0,0.0
3888,True,False,2400,0,584,1,1,24,20.0,0.0
3889,True,False,1960,0,589,1,1,31,20.0,0.0
3890,False,False,2000,0,683,1,1,70,70.0,1.0
3891,True,False,2000,0,400,0,0,36,60.0,0.0
3892,True,False,4000,1000,694,1,1,60,25.0,0.0
3893,False,False,2000,0,681,1,1,54,70.0,1.0
3894,True,False,5267,0,792,1,1,25,82.2931506849315,1.0
3895,True,False,3100,0,799,1,1,26,70.0,1.0
3896,True,False,5000,0,737,1,1,31,82.2931506849315,1.0
3897,True,False,2080,0,581,1,1,24,20.0,0.0
3898,False,False,2000,3000,545,1,1,32,20.0,0.0
3899,True,False,20,0,543,1,1,24,60.0,0.0
3900,True,False,1483,0,575,1,1,26,20.0,0.0
3901,True,False,1600,0,543,1,1,22,20.0,0.0
3902,False,False,2000,0,514,1,1,29,20.0,0.0
3903,True,False,6810,0,671,1,1,33,80.52876712328766,1.0
3904,True,False,10000,0,832,1,1,49,59.69899078032749,0.0
3905,True,False,3766,0,623,1,1,69,25.0,0.0
3906,True,False,4000,900,559,1,1,43,20.0,0.0
3907,True,False,2000,0,400,0,0,37,60.0,0.0
3908,True,False,6037,0,787,1,1,53,81.97808219178083,1.0
3909,True,False,2000,0,673,1,1,22,20.0,0.0
3910,True,False,4500,0,493,1,1,33,20.0,0.0
3911,True,True,1400,0,400,0,0,21,60.0,0.0
3912,True,True,18,700,612,1,1,35,20.0,0.0
3913,False,True,8000,7000,541,1,1,48,20.0,0.0
3914,True,False,2500,0,581,1,1,23,70.0,1.0
3915,True,False,2240,1100,604,1,1,36,83.10498793008173,1.0
3916,True,False,508063,0,556,1,2,45,20.0,0.0
3917,True,False,2000,0,400,0,0,45,60.0,0.0
3918,True,False,6422,0,666,1,1,37,78.59634703196348,1.0
3919,True,False,3000,0,556,1,1,22,20.0,0.0
3920,True,False,3000,3000,543,1,1,19,20.0,0.0
3921,True,False,10041,0,643,1,1,37,78.33593345548672,1.0
3922,True,False,1400,0,576,1,1,20,20.0,0.0
3923,True,False,2800,0,658,1,1,39,77.924200913242,1.0
3924,True,False,1000,0,672,1,1,54,79.04425154844252,1.0
3925,True,False,4000,0,568,1,1,32,20.0,0.0
3926,True,False,6000,0,548,1,1,37,20.0,0.0
3927,True,False,3060,0,508,1,1,35,20.0,0.0
3928,False,False,2000,0,565,1,1,18,20.0,0.0
3929,True,False,2800,0,581,1,2,33,70.0,1.0
3930,True,False,2480,0,558,1,1,24,20.0,0.0
3931,True,False,4800,0,520,1,1,38,20.0,0.0
3932,True,False,48000,0,759,1,1,29,80.19269406392694,1.0
3933,True,False,2800,0,543,1,1,28,81.03287671232877,1.0
3934,True,False,1700,0,584,1,2,26,70.0,1.0
3935,True,False,2400,575,543,1,1,41,77.462100456621,1.0
3936,True,False,8000,0,810,1,1,52,70.0,1.0
3937,False,True,6000,1200,784,1,1,32,70.0,1.0
3938,False,False,2000,0,661,1,1,23,77.88219178082191,1.0
3939,True,False,3800,0,531,1,1,45,20.0,0.0
3940,True,False,2960,0,578,1,1,26,70.0,1.0
3941,True,False,2000,0,695,1,1,32,84.03652968036529,1.0
3942,True,False,2807,0,668,1,1,24,80.50776255707763,1.0
3943,False,False,2000,0,543,1,1,32,20.0,0.0
3944,True,False,2606,0,543,1,1,20,20.0,0.0
3945,True,False,90000,0,641,1,1,32,20.0,0.0
3946,True,False,4881,0,609,1,2,29,77.33607305936073,1.0
3947,True,False,2700,2460,659,1,2,32,20.0,0.0
3948,True,False,7300,0,673,1,1,34,20.0,0.0
3949,False,False,2000,0,548,1,1,34,20.0,0.0
3950,False,False,2000,0,543,1,1,18,20.0,0.0
3951,True,False,3605,0,680,1,1,38,80.52876712328766,1.0
3952,True,False,3500,0,535,1,2,21,20.0,0.0
3953,True,False,3000,0,587,1,1,21,82.5662100456621,1.0
3954,True,False,5000,0,608,1,1,42,60.0,0.0
3955,True,False,8000,0,543,1,1,20,49.411624404935395,0.0
3956,False,True,3000,0,607,1,2,31,20.0,0.0
3957,True,True,4900,1500,540,1,1,37,20.0,0.0
3958,False,False,2000,2550,575,1,1,23,25.0,0.0
3959,True,False,17,0,581,1,1,33,20.0,0.0
3960,True,False,2200,0,605,1,1,27,80.69680365296804,1.0
3961,True,True,36000,300,631,1,1,31,20.0,0.0
3962,True,False,5000,0,563,1,1,58,78.4703196347032,1.0
3963,False,True,3000,0,689,1,1,31,20.0,0.0
3964,False,False,2000,2500,682,1,1,32,20.0,0.0
3965,True,False,2700,0,603,1,1,38,70.0,1.0
3966,False,False,2000,1223,400,0,0,59,60.0,0.0
3967,True,False,3200,900,548,1,1,41,70.0,1.0
3968,True,False,2300,0,556,1,1,22,20.0,0.0
3969,True,False,138000,0,789,1,1,57,78.32328767123288,1.0
3970,False,True,3500,0,543,1,1,29,20.0,0.0
3971,True,False,2000,0,507,1,1,25,20.0,0.0
3972,True,True,1600,525,747,1,1,32,82.35616438356165,1.0
3973,True,False,3800,0,591,1,1,26,70.0,1.0
3974,True,False,3000,0,545,1,1,28,77.462100456621,1.0
